Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,4. gRPC (PY) - Músicas,7052,0,12,13.629041406693137,7,69,0.0,58.29765290813684,0.0,12,14,15,16,19,24,30,32,46,69,69
,Aggregated,7052,0,12,13.629041406693137,7,69,0.0,58.29765290813684,0.0,12,14,15,16,19,24,30,32,46,69,69
