Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,4. gRPC (PY) - Músicas,10279,0,10,11.403249343321335,7,51,27689.0,82.56306294101887,0.0,10,12,12,13,15,17,24,28,40,49,51
,Aggregated,10279,0,10,11.403249343321335,7,51,27689.0,82.56306294101887,0.0,10,12,12,13,15,17,24,28,40,49,51
