Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,4. gRPC (PY) - Músicas,7206,0,12,13.121842908687205,8,71,0.0,59.26977865625749,0.0,12,13,14,14,16,21,30,33,46,71,71
,Aggregated,7206,0,12,13.121842908687205,8,71,0.0,59.26977865625749,0.0,12,13,14,14,16,21,30,33,46,71,71
