Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,4. gRPC (PY) - Músicas,7095,0,12,13.470331219168429,8,57,0.0,58.70226979001138,0.0,12,13,14,15,18,23,30,33,47,57,57
,Aggregated,7095,0,12,13.470331219168429,8,57,0.0,58.70226979001138,0.0,12,13,14,15,18,23,30,33,47,57,57
