Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,2. GraphQL (PY) - Músicas,3991,418,11000.0,10340.956364136558,307.7154829998108,33014.62806100062,52524.27562014533,33.24786690667438,3.4822371252793514,11000,12000,18000,22000,31000,31000,31000,31000,31000,33000,33000
,Aggregated,3991,418,11000.0,10340.956364136558,307.7154829998108,33014.62806100062,52524.27562014533,33.24786690667438,3.4822371252793514,11000,12000,18000,22000,31000,31000,31000,31000,31000,33000,33000
