Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,2. GraphQL (PY) - Músicas,3866,17,5600.0,5576.202814967668,346.1833580004168,30919.972464999773,58383.23228142783,32.224982655241405,0.14170323464539678,5600,5900,6200,11000,15000,18000,21000,26000,31000,31000,31000
,Aggregated,3866,17,5600.0,5576.202814967668,346.1833580004168,30919.972464999773,58383.23228142783,32.224982655241405,0.14170323464539678,5600,5900,6200,11000,15000,18000,21000,26000,31000,31000,31000
