Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,2. GraphQL (PY) - Músicas,3539,0,630.0,719.212651029387,24.561867999864262,2724.103862999982,58640.0,29.499423711952122,0.0,630,920,1100,1200,1500,1600,1800,2000,2400,2700,2700
,Aggregated,3539,0,630.0,719.212651029387,24.561867999864262,2724.103862999982,58640.0,29.499423711952122,0.0,630,920,1100,1200,1500,1600,1800,2000,2400,2700,2700
