Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/search,6438,0,4,4.0935149358496705,2.0118580000030306,47.70264500001531,58.09676918297608,53.65801549663768,0.0,4,4,4,5,6,7,10,13,34,48,48
,Aggregated,6438,0,4,4.0935149358496705,2.0118580000030306,47.70264500001531,58.09676918297608,53.65801549663768,0.0,4,4,4,5,6,7,10,13,34,48,48
