Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,3. SOAP (TS) - Músicas,11565,0,13,15.551618765677048,5.515348000699305,155.0259650011867,93466.0,96.38434914809417,0.0,13,16,18,20,26,33,44,55,130,150,160
,Aggregated,11565,0,13,15.551618765677048,5.515348000699305,155.0259650011867,93466.0,96.38434914809417,0.0,13,16,18,20,26,33,44,55,130,150,160
