Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,3. SOAP (TS) - Músicas,19484,0,910.0,909.3237715894115,9.945747000529082,1535.7062349994521,79965.0,162.40325476381665,0.0,910,960,1000,1000,1100,1100,1200,1300,1400,1500,1500
,Aggregated,19484,0,910.0,909.3237715894115,9.945747000529082,1535.7062349994521,79965.0,162.40325476381665,0.0,910,960,1000,1000,1100,1100,1200,1300,1400,1500,1500
