Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,3. SOAP (TS) - Músicas,11659,0,12,13.99554466935234,5.880276999960188,116.23614699965401,93466.0,97.16784284433291,0.0,12,14,17,18,23,28,35,44,79,110,120
,Aggregated,11659,0,12,13.99554466935234,5.880276999960188,116.23614699965401,93466.0,97.16784284433291,0.0,12,14,17,18,23,28,35,44,79,110,120
