Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,3. SOAP (TS) - Músicas,20104,0,2000.0,1998.3595036534346,10.21549600045546,3382.4666230011644,79965.0,167.45602428300674,0.0,2000,2100,2100,2200,2200,2300,2500,2700,3300,3400,3400
,Aggregated,20104,0,2000.0,1998.3595036534346,10.21549600045546,3382.4666230011644,79965.0,167.45602428300674,0.0,2000,2100,2100,2200,2200,2300,2500,2700,3300,3400,3400
