Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,1. REST (TS) - Músicas,38148,0,10,12.28483326462682,4.08708199938701,226.97696600062045,54118.0,317.87431257979955,0.0,10,12,14,15,20,26,35,45,180,220,230
,Aggregated,38148,0,10,12.28483326462682,4.08708199938701,226.97696600062045,54118.0,317.87431257979955,0.0,10,12,14,15,20,26,35,45,180,220,230
