Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,1. REST (PY) - Músicas,5062,0,410.0,413.9209603354672,14.074144999540295,1671.6221039987431,54118.0,42.200266044395626,0.0,410,550,650,710,850,950,1100,1200,1500,1700,1700
,Aggregated,5062,0,410.0,413.9209603354672,14.074144999540295,1671.6221039987431,54118.0,42.200266044395626,0.0,410,550,650,710,850,950,1100,1200,1500,1700,1700
