Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,2. GraphQL (TS) - Músicas,15439,0,1200.0,1225.8458700005226,64.11461399966356,1928.5595069995907,53840.0,128.63901792140723,0.0,1200,1300,1300,1300,1400,1400,1500,1500,1800,1900,1900
,Aggregated,15439,0,1200.0,1225.8458700005226,64.11461399966356,1928.5595069995907,53840.0,128.63901792140723,0.0,1200,1300,1300,1300,1400,1400,1500,1500,1800,1900,1900
