Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,2. GraphQL (TS) - Músicas,9389,0,54,88.87986519075811,9.203105999858963,460.8184680000704,53840.0,78.25075592586138,0.0,54,100,140,170,210,240,290,310,430,460,460
,Aggregated,9389,0,54,88.87986519075811,9.203105999858963,460.8184680000704,53840.0,78.25075592586138,0.0,54,100,140,170,210,240,290,310,430,460,460
