Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,2. GraphQL (TS) - Músicas,15677,0,450.0,459.9378104578045,21.523817000343115,851.4900079999279,53840.0,130.6597774970076,0.0,450,480,500,510,540,570,610,680,790,840,850
,Aggregated,15677,0,450.0,459.9378104578045,21.523817000343115,851.4900079999279,53840.0,130.6597774970076,0.0,450,480,500,510,540,570,610,680,790,840,850
