Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,2. GraphQL (TS) - Músicas,15587,0,2700.0,2655.3716168678943,52.559161000317545,4019.3222899997636,53840.0,129.84706064397787,0.0,2700,2800,2800,2800,3000,3100,3200,3300,3900,4000,4000
,Aggregated,15587,0,2700.0,2655.3716168678943,52.559161000317545,4019.3222899997636,53840.0,129.84706064397787,0.0,2700,2800,2800,2800,3000,3100,3200,3300,3900,4000,4000
