Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,4. gRPC (TS) - Músicas,8253,0,10,10.819217254331758,7,40,0.0,68.25720798305008,0.0,10,11,12,12,13,15,18,20,30,40,40
,Aggregated,8253,0,10,10.819217254331758,7,40,0.0,68.25720798305008,0.0,10,11,12,12,13,15,18,20,30,40,40
