Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,4. gRPC (TS) - Músicas,8190,0,10,11.021123321123321,7,223,0.0,67.89119498014323,0.0,10,11,11,12,13,16,20,23,35,220,220
,Aggregated,8190,0,10,11.021123321123321,7,223,0.0,67.89119498014323,0.0,10,11,11,12,13,16,20,23,35,220,220
