Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,3. SOAP (PY) - Músicas,1599,0,2000.0,1909.0378188755863,57.277489999250975,4146.687765998649,98911.0,13.329091629672169,0.0,2000,2500,3000,3200,3500,3700,3800,3900,4100,4100,4100
,Aggregated,1599,0,2000.0,1909.0378188755863,57.277489999250975,4146.687765998649,98911.0,13.329091629672169,0.0,2000,2500,3000,3200,3500,3700,3800,3900,4100,4100,4100
