Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,3. SOAP (PY) - Músicas,2095,134,6700.0,10009.567410371854,313.96444299934956,33731.83289900044,92601.4229116945,17.46207570867249,1.1169060357814384,6700,12000,12000,21000,30000,31000,32000,32000,33000,34000,34000
,Aggregated,2095,134,6700.0,10009.567410371854,313.96444299934956,33731.83289900044,92601.4229116945,17.46207570867249,1.1169060357814384,6700,12000,12000,21000,30000,31000,32000,32000,33000,34000,34000
